origen,destino,tipo_relacion,peso,score_semantico,campo_origen
ARTICULO::2-s2.0-85141889957,"COAUTOR::colonia-toro, alejandro",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::gomez-castro, armando rafael",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::cardona-ospina, arturo",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::caicedo-caceres, carlos eduardo",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::dorado-roncancio, elkin fabian",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::silva-herrera, jaime luis",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::carvajal-valencia, javier andres",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::velasquez-penagos, jesus arnulfo",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::nino-gonzales, jorge ernesto",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::burgos-luna, juan manuel",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::rincon-garcia, juan carlos",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::matera-torres, lia",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::villamizar -galvis, orlando afranio",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::olaya-garay, sandra ximena",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::medina-palmezano, virna patricia",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,"COAUTOR::castaneda, jimmy",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85141889957,AFILIACION::centro medico imbanaco,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::fundacion universitaria autonoma de las americas,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,"AFILIACION::hospital de san jose, bogota",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::fundacion valle del lili,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::clinica universitaria bolivariana,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::universidad icesi,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::universidad antonio narino,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::hospital general de medellin luz castro de gutierrez - e.s.e,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::hospital universitario clinica san rafael,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::universidad de antioquia,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::universidad de cartagena,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::hospital universitario san ignacio,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::clinica las vegas grupo quiron salud,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::ses hospital universitario de caldas,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::hospital federico lleras acosta,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::la misericordia clinica internacional,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::federacion colombiana de obstetricia y ginecologia (fecolsog),AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::clinica santa ana clinica norte,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::hospital universitario san rafael,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,AFILIACION::unidad de medicina materno fetal,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85141889957,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::2-s2.0-85141889957::resumen::7,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.66888,0.66888,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::7,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.650134,0.650134,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::7,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.56716,0.56716,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::8,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.608128,0.608128,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::8,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.564328,0.564328,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::8,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.562316,0.562316,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::9,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.595392,0.595392,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::9,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.587688,0.587688,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::9,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.582474,0.582474,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::10,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.604735,0.604735,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::10,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.524367,0.524367,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::10,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.504525,0.504525,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::11,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.660923,0.660923,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::11,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.631694,0.631694,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::11,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.58756,0.58756,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::12,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.588049,0.588049,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::12,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.565762,0.565762,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::12,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.549862,0.549862,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::13,INDICADOR::el proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,EVIDENCIA_CANDIDATA_DE,0.450986,0.450986,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::13,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.450326,0.450326,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::15,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.487135,0.487135,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::15,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.442331,0.442331,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::16,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.594072,0.594072,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::16,INDICADOR::el proyecto cuenta con la participacion activa y significativa de actores externos (academicos y/o no academicos) en distintas etapas del proceso investigativo.,EVIDENCIA_CANDIDATA_DE,0.509883,0.509883,resumen
FRAGMENTO::2-s2.0-85141889957::resumen::16,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.502527,0.502527,resumen
FRAGMENTO::2-s2.0-85141889957::palabras_clave::17,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.500139,0.500139,palabras_clave
FRAGMENTO::2-s2.0-85141889957::palabras_clave::17,INDICADOR::numero de beneficiarios directos e indirectos.,EVIDENCIA_CANDIDATA_DE,0.492473,0.492473,palabras_clave
FRAGMENTO::2-s2.0-85141889957::palabras_clave::17,INDICADOR::numero de politicas publicas o programas gubernamentales modificados o implementados con base en hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.473521,0.473521,palabras_clave
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::facultad::1,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::programa_creacion::2,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::tipo_documental::3,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::investigador_docente::4,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::anio::5,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::nombre_producto::6,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::7,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::8,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::9,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::10,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::11,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::12,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::13,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::14,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::resumen::15,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::nombre_revista_libro::16,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::fuente::17,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::coautores::18,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::afiliacion_coautores::19,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::pais_coautores::20,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FRAGMENTO::2-s2.0-85189898702::financiadores::21,CONTIENE,1.0,,
ARTICULO::2-s2.0-85189898702,FACULTAD::ingenieria,PERTENECE_FACULTAD,0.35,,
ARTICULO::2-s2.0-85189898702,PROGRAMA::tandaprime ingenieria,PERTENECE_PROGRAMA,0.4,,
ARTICULO::2-s2.0-85189898702,"INVESTIGADOR::barrero solano, lope hugo",TIENE_INVESTIGADOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::naghavi, mohsen",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ong, kanyin liane",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aali, amirali",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ababneh, hazim s.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abate, yohannes habtegiorgis",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abbafati, cristiana",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abbasgholizadeh, rouzbeh",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abbasian, mohammadreza",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abbasi-kangevari, mohsen",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abbastabar, hedayat",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abd elhafeez, samar",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdelmasseh, michael",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abd-elsalam, sherief",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdelwahab, ahmed",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdollahi, mohammad",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdollahifar, mohammad amin",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdoun, meriem",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdulah, deldar morad",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abdullahi, auwal",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abebe, mesfin",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abebe, samrawit shawel",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abedi, aidin",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abegaz, kedir hussein",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abhilash, e. s.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abidi, hassan",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abiodun, olumide",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aboagye, richard gyan",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abolhassani, hassan",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abolmaali, meysam",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abouzid, mohamed",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aboye, girma beressa",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abreu, lucas guimaraes",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abrha, woldu aberhe",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abtahi, dariush",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abu rumeileh, samir",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abualruz, hasan",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abubakar, bilyaminu",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abu-gharbieh, eman",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abu-rmeileh, niveen me",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aburuz, salahdein",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::abu-zaid, ahmed",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::accrombessi, manfred mario kokou",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adal, tadele girum",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adamu, abdu a.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::addo, isaac yeboah",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::addolorato, giovanni",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adebiyi, akindele olupelumi",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adekanmbi, victor",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adepoju, abiola victor",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adetunji, charles oluwaseun",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adetunji, juliana bunmi",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adeyeoluwa, temitayo esther",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adeyinka, daniel adedayo",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adeyomoye, olorunsola israel",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::admass, biruk adie",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adnani, qorinah estiningtyas sakilah",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::adra, saryia",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::afolabi, aanuoluwapo adeyimika",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::afzal, muhammad sohail",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::afzal, saira",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::agampodi, suneth buddhika",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::agasthi, pradyumna",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aggarwal, manik",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aghamiri, shahin",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::agide, feleke doyore",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::agodi, antonella",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::agrawal, anurag",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::agyemang-duah, williams",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahinkorah, bright opoku",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, aqeel",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, danish",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, firdos",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, muayyad m.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, sajjad",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, shahzaib",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmad, tauseef",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmadi, keivan",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmadzade, amir mahmoud",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, ali",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, ayman",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, haroon",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, luai a.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, mehrunnisha sharif",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, meqdad saleh",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, muktar beshir",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ahmed, syed anees",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::ajami, marjan",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::aji, budi",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::akara, essona matatom",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::akbarialiabad, hossein",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::akinosoglou, karolina",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::akinyemiju, tomi",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::akkaif, mohammed ahmed",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::akyirem, samuel",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::al hamad, hanadi",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::al hasan, syed mahfuz",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::alahdab, fares",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::alalalmeh, samer o.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::alalwan, tariq a.",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,"COAUTOR::al-aly, ziyad",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85189898702,AFILIACION::school of medicine and psychology,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of medical sciences,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::abasyn university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university general hospital of patras,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::public health foundation of india,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::jhpiego corporation,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::babcock university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::school of pharmacy,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::advanced diagnostic and interventional radiology research center,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::the institute of pharmaceutical sciences (tips),AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::research center for immunodeficiencies,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::non-communicable diseases research center,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::university of health and allied sciences, ghana",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::ashoka university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::majmaah university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::shaqra university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::aksum university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::wachemo university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::wolkite university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::madda walabu university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::dilla university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::osun state university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::alfaisal university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::ucsi university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::institute for health metrics and evaluation,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::comsats university islamabad,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::nigerian institute of medical research,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::cancer institute nsw,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of duhok,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of gondar,AFILIACION_RELACIONADA,0.55,,
